RowIndex,Tag,ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction,Text,ChildrenJSON
1073,,1295,702,Thiên Lôi Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Huyền. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_5,454,-1,-1,,"0,Cast_HuyenLoiChu;0,Cast_HuyenLoiChu1","0,Fly_HuyenLoiChu","0,EXP_HuyenLoiChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_tianleizhou_jiuji,,20,,
1074,,1296,702,Thị Độc Chú (Cấp 1),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_yiji,,20,,
1075,,1297,702,Thị Độc Chú (Cấp 2),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_erji,,20,,
1076,,1298,702,Thị Độc Chú (Cấp 3),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_sanji,,20,,
1077,,1299,702,Thị Độc Chú (Cấp 4),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_siji,,20,,
1078,,1300,702,Thị Độc Chú (Cấp 5),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_wuji,,20,,
1079,,1301,702,Thị Độc Chú (Cấp 6),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_liuji,,20,,
1080,,1302,702,Thị Độc Chú (Cấp 7),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_qiji,,20,,
1081,,1303,702,Thị Độc Chú (Cấp 8),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_baji,,20,,
1082,,1304,702,Thị Độc Chú (Cấp 9),Tấn công một mục tiêu,Tăng cường đánh từ xa bằng Độc. Trân thú <color=#00FF00>nhát gan</color> hiệu quả thi triển cao nhất.,PetSkill9_7,455,-1,-1,,"0,Cast_HuyetDocChu","0,Fly_HuyetDocChu","0,EXP_HuyetDocChu",,,,,Active,RangedSingleTarget,-1,-1,false,-1,false,true,15,0,1200,Enemy,0,300,1,-1,-1,true,pet_shiduzhou_jiuji,,20,,
1083,,1401,1400,Huyết Lưu (Cấp 1),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_1,,20,,
1084,,1402,1400,Huyết Lưu (Cấp 2),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_2,,20,,
1085,,1403,1400,Huyết Lưu (Cấp 3),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_3,,20,,
1086,,1404,1400,Huyết Lưu (Cấp 4),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_4,,20,,
1087,,1405,1400,Huyết Lưu (Cấp 5),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_5,,20,,
1088,,1406,1400,Huyết Lưu (Cấp 6),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_6,,20,,
1089,,1407,1400,Huyết Lưu (Cấp 7),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_7,,20,,
1090,,1408,1400,Huyết Lưu (Cấp 8),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_8,,20,,
1091,,1409,1400,Huyết Lưu (Cấp 9),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_9,,20,,
1092,,1410,1400,Huyết Lưu (Cấp 10),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng huyết cho chủ nhân,fuqiskill_6,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieliu_10,,20,,
1093,,1411,1400,Khí Lưu (Cấp 1),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_1,,20,,
1094,,1412,1400,Khí Lưu (Cấp 2),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_2,,20,,
1095,,1413,1400,Khí Lưu (Cấp 3),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_3,,20,,
1096,,1414,1400,Khí Lưu (Cấp 4),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_4,,20,,
1097,,1415,1400,Khí Lưu (Cấp 5),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_5,,20,,
1098,,1416,1400,Khí Lưu (Cấp 6),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_6,,20,,
1099,,1417,1400,Khí Lưu (Cấp 7),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_7,,20,,
1100,,1418,1400,Khí Lưu (Cấp 8),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_8,,20,,
1101,,1419,1400,Khí Lưu (Cấp 9),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_9,,20,,
1102,,1420,1400,Khí Lưu (Cấp 10),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng khí cho chủ nhân,fuqiskill_9,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qiliu_10,,20,,
1103,,1421,1400,Nộ Lưu (Cấp 1),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_1,,20,,
1104,,1422,1400,Nộ Lưu (Cấp 2),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_2,,20,,
1105,,1423,1400,Nộ Lưu (Cấp 3),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_3,,20,,
1106,,1424,1400,Nộ Lưu (Cấp 4),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_4,,20,,
1107,,1425,1400,Nộ Lưu (Cấp 5),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_5,,20,,
1108,,1426,1400,Nộ Lưu (Cấp 6),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_6,,20,,
1109,,1427,1400,Nộ Lưu (Cấp 7),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_7,,20,,
1110,,1428,1400,Nộ Lưu (Cấp 8),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_8,,20,,
1111,,1429,1400,Nộ Lưu (Cấp 9),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_9,,20,,
1112,,1430,1400,Nộ Lưu (Cấp 10),Hỗ trợ chủ nhân,Lập tức trị liệu phục hồi một lượng nộ khí cho chủ nhân,fuqiskill_7,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_nuliu_10,,20,,
1113,,1431,1400,Khí Nộ Lưu (Cấp 1),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_1,,20,,
1114,,1432,1400,Khí Nộ Lưu (Cấp 2),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_2,,20,,
1115,,1433,1400,Khí Nộ Lưu (Cấp 3),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_3,,20,,
1116,,1434,1400,Khí Nộ Lưu (Cấp 4),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_4,,20,,
1117,,1435,1400,Khí Nộ Lưu (Cấp 5),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_5,,20,,
1118,,1436,1400,Khí Nộ Lưu (Cấp 6),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_6,,20,,
1119,,1437,1400,Khí Nộ Lưu (Cấp 7),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_7,,20,,
1120,,1438,1400,Khí Nộ Lưu (Cấp 8),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_8,,20,,
1121,,1439,1400,Khí Nộ Lưu (Cấp 9),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_9,,20,,
1122,,1440,1400,Khí Nộ Lưu (Cấp 10),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng khí, nộ khí cho chủ nhân",fuqiskill_8,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_qinuliu_10,,20,,
1123,,1441,1400,Huyết Nộ Lưu (Cấp 1),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_1,,20,,
1124,,1442,1400,Huyết Nộ Lưu (Cấp 2),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_2,,20,,
1125,,1443,1400,Huyết Nộ Lưu (Cấp 3),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_3,,20,,
1126,,1444,1400,Huyết Nộ Lưu (Cấp 4),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_4,,20,,
1127,,1445,1400,Huyết Nộ Lưu (Cấp 5),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_5,,20,,
1128,,1446,1400,Huyết Nộ Lưu (Cấp 6),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_6,,20,,
1129,,1447,1400,Huyết Nộ Lưu (Cấp 7),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_7,,20,,
1130,,1448,1400,Huyết Nộ Lưu (Cấp 8),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_8,,20,,
1131,,1449,1400,Huyết Nộ Lưu (Cấp 9),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_9,,20,,
1132,,1450,1400,Huyết Nộ Lưu (Cấp 10),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, nộ khí cho chủ nhân",fuqiskill_11,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xienuliu_10,,20,,
1133,,1451,1400,Huyết Khí Nộ Lưu (Cấp 1),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_1,,20,,
1134,,1452,1400,Huyết Khí Nộ Lưu (Cấp 2),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_2,,20,,
1135,,1453,1400,Huyết Khí Nộ Lưu (Cấp 3),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_3,,20,,
1136,,1454,1400,Huyết Khí Nộ Lưu (Cấp 4),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_4,,20,,
1137,,1455,1400,Huyết Khí Nộ Lưu (Cấp 5),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_5,,20,,
1138,,1456,1400,Huyết Khí Nộ Lưu (Cấp 6),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_6,,20,,
1139,,1457,1400,Huyết Khí Nộ Lưu (Cấp 7),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_7,,20,,
1140,,1458,1400,Huyết Khí Nộ Lưu (Cấp 8),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_8,,20,,
1141,,1459,1400,Huyết Khí Nộ Lưu (Cấp 9),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_9,,20,,
1142,,1460,1400,Huyết Khí Nộ Lưu (Cấp 10),Hỗ trợ chủ nhân,"Lập tức trị liệu phục hồi một lượng huyết, khí, nộ khí cho chủ nhân",fuqiskill_10,-1,-1,-1,,"0,TriLieu",,,,,,,SpiritActive,SingleTargetBuff,-1,-1,false,-1,false,false,0,0,1200,Owner,0,300,1,-1,-1,true,spirit_xieqinuliu_10,,20,,
