RowIndex,Tag,TaskID,TaskName,TaskDescription,TaskType,TaskCondition,Text,ChildrenJSON
317,GuildTaskData,100316,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
318,GuildTaskData,100317,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
319,GuildTaskData,100318,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
320,GuildTaskData,100319,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|18,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
321,GuildTaskData,100320,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
322,GuildTaskData,100321,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
323,GuildTaskData,100322,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
324,GuildTaskData,100323,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
325,GuildTaskData,100324,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
326,GuildTaskData,100325,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
327,GuildTaskData,100326,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
328,GuildTaskData,100327,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
329,GuildTaskData,100328,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
330,GuildTaskData,100329,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|20,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
331,GuildTaskData,100330,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
332,GuildTaskData,100331,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
333,GuildTaskData,100332,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
334,GuildTaskData,100333,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
335,GuildTaskData,100334,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
336,GuildTaskData,100335,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
337,GuildTaskData,100336,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
338,GuildTaskData,100337,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
339,GuildTaskData,100338,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
340,GuildTaskData,100339,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|22,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
341,GuildTaskData,100340,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
342,GuildTaskData,100341,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
343,GuildTaskData,100342,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
344,GuildTaskData,100343,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
345,GuildTaskData,100344,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
346,GuildTaskData,100345,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
347,GuildTaskData,100346,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
348,GuildTaskData,100347,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tích Dịch Trưởng Thành!!!",CatchTotalPet,3090|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
349,GuildTaskData,100348,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Biển Bức Trưởng Thành!!!",CatchTotalPet,3100|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
350,GuildTaskData,100349,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Đường Lang Trưởng Thành!!!",CatchTotalPet,3110|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
351,GuildTaskData,100350,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Quy Trưởng Thành!!!",CatchTotalPet,3020|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
352,GuildTaskData,100351,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Cẩu Tử Trưởng Thành!!!",CatchTotalPet,3030|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
353,GuildTaskData,100352,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Nhím Trưởng Thành!!!",CatchTotalPet,3040|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
354,GuildTaskData,100353,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hầu Tử Trưởng Thành!!!",CatchTotalPet,3050|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
355,GuildTaskData,100354,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Tùng Thử Trưởng Thành!!!",CatchTotalPet,3060|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
356,GuildTaskData,100355,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Hoán Hùng Trưởng Thành!!!",CatchTotalPet,3070|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
357,GuildTaskData,100356,Thuần Hóa Thú Sủng,"<color=#f78908>Vân Phiêu Phiêu<color=#473115> cô nương gửi thư xin giúp đỡ, các huynh đệ hãy giúp nàng ta thuần hóa một ít trân thú. Thu phục Anh Vũ Trưởng Thành!!!",CatchTotalPet,3080|25,,"[{""Tag"":""GuildAward"",""Attributes"":{""GuildExp"":""500"",""GuildMoney"":""1000"",""Items"":""40010958|2;40010959|2""}},{""Tag"":""StepAward"",""Attributes"":{""WeeklyScore"":""5"",""GuildMoney"":""5""}}]"
